LDNS,Hostname,ADNS_RTT,LDNS_RTT
64.233.217.3,google.com,66.0,47
212.230.255.129,github.com,199.0,194
209.18.47.61,microsoft.com,82.0,65
212.230.255.129,microsoft.com,152.0,172
212.230.255.129,youtube.com,165.0,190
71.10.216.1,google.com,85.0,49
212.230.255.1,youtube.com,163.0,172
64.233.217.3,github.com,74.0,49
209.18.47.61,github.com,87.0,64
212.230.255.1,canva.com,211.0,168
209.18.47.61,github.com,93.0,64
209.18.47.61,facebook.com,182.0,64
71.10.216.2,google.com,39.0,33
64.233.207.2,microsoft.com,50.0,42
64.233.217.3,facebook.com,44.0,52
71.10.216.1,github.com,65.0,45
209.18.47.61,slack.com,61.0,62
64.233.217.3,canva.com,42.0,43
84.236.142.130,github.com,130.0,186
71.10.216.1,youtube.com,78.0,103
71.10.216.2,zoom.us,138.0,33
71.10.216.2,zoom.us,203.0,35
209.18.47.61,canva.com,66.0,60
209.18.47.61,zoom.us,229.0,65
209.18.47.62,youtube.com,43.0,33
212.230.255.1,microsoft.com,148.0,170
64.233.207.16,youtube.com,62.0,44
64.233.207.2,github.com,39.0,41
212.230.255.129,facebook.com,177.0,169
209.18.47.62,youtube.com,44.0,34
84.236.142.130,google.com,245.0,166
212.230.255.129,github.com,182.0,185
212.230.255.1,slack.com,120.0,217
212.230.255.1,canva.com,168.0,189
64.233.217.2,slack.com,51.0,48
84.236.142.130,microsoft.com,128.0,195
64.233.207.16,google.com,41.0,42
212.230.255.1,facebook.com,118.0,171
71.10.216.1,github.com,60.0,54
64.233.217.2,google.com,128.0,45
64.233.207.16,facebook.com,40.0,43
209.18.47.61,google.com,173.0,63
64.233.207.2,canva.com,47.0,42
64.233.207.2,slack.com,42.0,42
64.233.217.2,zoom.us,47.0,72
71.10.216.1,facebook.com,91.0,73
64.233.217.2,youtube.com,44.0,49
209.18.47.61,slack.com,137.0,67
64.233.217.3,slack.com,55.0,44
209.18.47.62,microsoft.com,64.0,32
64.233.207.2,facebook.com,47.0,40
84.236.142.130,google.com,211.0,169
212.230.255.129,canva.com,167.0,186
64.233.207.16,youtube.com,53.0,48
64.233.207.16,google.com,43.0,40
212.230.255.129,zoom.us,191.0,167
212.230.255.1,google.com,280.0,191
64.233.217.2,canva.com,43.0,45
84.236.142.130,canva.com,217.0,192
64.233.207.2,google.com,40.0,45
71.10.216.2,zoom.us,48.0,38
212.230.255.129,canva.com,214.0,109
64.233.207.2,google.com,39.0,40
209.18.47.61,youtube.com,202.0,64
212.230.255.1,canva.com,170.0,196
212.230.255.1,zoom.us,169.0,172
212.230.255.129,canva.com,183.0,110
84.236.142.130,facebook.com,228.0,170
209.18.47.61,google.com,168.0,65
84.236.142.130,zoom.us,172.0,187
64.233.207.16,google.com,41.0,42
212.230.255.1,google.com,149.0,108
64.233.207.2,slack.com,44.0,41
64.233.217.3,microsoft.com,55.0,51
209.18.47.62,microsoft.com,34.0,34
64.233.207.16,github.com,42.0,42
212.230.255.129,slack.com,159.0,169
64.233.217.2,zoom.us,43.0,43
209.18.47.62,facebook.com,93.0,32
212.230.255.1,facebook.com,107.0,210
212.230.255.1,youtube.com,184.0,108
212.230.255.129,microsoft.com,125.0,169
64.233.217.3,github.com,51.0,48
209.18.47.62,facebook.com,74.0,41
64.233.207.16,microsoft.com,43.0,42
209.18.47.61,microsoft.com,89.0,66
209.18.47.62,zoom.us,42.0,40
71.10.216.2,google.com,42.0,38
71.10.216.1,google.com,48.0,58
71.10.216.2,youtube.com,113.0,37
212.230.255.1,zoom.us,125.0,109
64.233.207.16,canva.com,41.0,44
64.233.217.3,facebook.com,47.0,44
71.10.216.2,slack.com,134.0,34
64.233.217.2,canva.com,47.0,42
212.230.255.1,github.com,110.0,107
64.233.207.2,canva.com,42.0,42
84.236.142.130,github.com,126.0,115
84.236.142.130,google.com,231.0,191
209.18.47.61,github.com,65.0,67
64.233.217.2,zoom.us,43.0,72
212.230.255.1,facebook.com,178.0,108
64.233.207.2,zoom.us,49.0,42
64.233.217.3,zoom.us,41.0,43
64.233.217.2,github.com,43.0,45
71.10.216.1,microsoft.com,59.0,48
209.18.47.62,facebook.com,58.0,32
64.233.217.2,facebook.com,42.0,39
212.230.255.1,google.com,156.0,166
64.233.207.2,github.com,41.0,47
212.230.255.1,microsoft.com,146.0,168
209.18.47.62,zoom.us,31.0,33
212.230.255.129,microsoft.com,170.0,168
71.10.216.2,youtube.com,43.0,33
64.233.217.3,github.com,44.0,51
64.233.217.3,google.com,80.0,60
212.230.255.129,slack.com,106.0,108
64.233.217.3,microsoft.com,44.0,44
212.230.255.129,slack.com,266.0,168
84.236.142.130,slack.com,166.0,282
212.230.255.129,facebook.com,105.0,122
212.230.255.129,google.com,169.0,171
212.230.255.129,youtube.com,188.0,168
64.233.207.16,youtube.com,47.0,39
64.233.217.3,facebook.com,47.0,43
64.233.207.2,microsoft.com,39.0,41
64.233.207.16,github.com,39.0,42
84.236.142.130,canva.com,149.0,163
212.230.255.1,google.com,125.0,124
64.233.217.2,canva.com,46.0,54
71.10.216.2,canva.com,45.0,33
64.233.217.2,github.com,41.0,45
64.233.217.3,google.com,62.0,40
64.233.217.3,youtube.com,61.0,41
64.233.217.3,google.com,45.0,76
71.10.216.1,slack.com,93.0,49
84.236.142.130,youtube.com,211.0,123
212.230.255.1,canva.com,212.0,110
64.233.207.16,youtube.com,43.0,41
71.10.216.2,slack.com,177.0,33
84.236.142.130,zoom.us,205.0,167
64.233.217.3,microsoft.com,40.0,45
64.233.207.16,facebook.com,35.0,45
64.233.207.16,facebook.com,42.0,41
64.233.217.3,slack.com,50.0,42
71.10.216.2,youtube.com,44.0,33
64.233.207.2,google.com,41.0,43
212.230.255.1,zoom.us,216.0,167
209.18.47.62,facebook.com,34.0,30
209.18.47.61,canva.com,67.0,63
212.230.255.1,microsoft.com,110.0,305
64.233.217.3,facebook.com,48.0,45
209.18.47.61,github.com,83.0,71
209.18.47.61,github.com,84.0,65
212.230.255.1,github.com,109.0,150
71.10.216.2,zoom.us,41.0,35
209.18.47.61,google.com,63.0,60
71.10.216.2,google.com,48.0,34
64.233.207.2,canva.com,46.0,64
64.233.217.3,slack.com,54.0,42
64.233.217.3,youtube.com,64.0,45
